availability,year,url,zip,shp,altdir,source,encoding,qml,epsg,filesize
徳島県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-90/A17-901001_36_GML.zip,A17-901001_36_GML.zip,A17-901001_36_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
徳島県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-85/A17-851001_36_GML.zip,A17-851001_36_GML.zip,A17-851001_36_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
徳島県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-80/A17-801001_36_GML.zip,A17-801001_36_GML.zip,A17-801001_36_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
徳島県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-75/A17-751001_36_GML.zip,A17-751001_36_GML.zip,A17-751001_36_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
徳島県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-70/A17-701001_36_GML.zip,A17-701001_36_GML.zip,A17-701001_36_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
香川県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-17/A17-17_37_GML.zip,A17-17_37.zip,A17-17_37.shp,A17-17_37_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
香川県,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-16/A17-16_37_GML.zip,A17-16_37.zip,A17-16_37.shp,A17-16_37_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
香川県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-07/A17-070402_37_GML.zip,A17-070402_37_GML.zip,A17-070402_37_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
香川県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-05/A17-051001_37_GML.zip,A17-051001_37_GML.zip,A17-051001_37_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
香川県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-00/A17-001001_37_GML.zip,A17-001001_37_GML.zip,A17-001001_37_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
香川県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-95/A17-951001_37_GML.zip,A17-951001_37_GML.zip,A17-951001_37_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
香川県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-90/A17-901001_37_GML.zip,A17-901001_37_GML.zip,A17-901001_37_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
香川県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-85/A17-851001_37_GML.zip,A17-851001_37_GML.zip,A17-851001_37_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
香川県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-80/A17-801001_37_GML.zip,A17-801001_37_GML.zip,A17-801001_37_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
香川県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-75/A17-751001_37_GML.zip,A17-751001_37_GML.zip,A17-751001_37_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
香川県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-70/A17-701001_37_GML.zip,A17-701001_37_GML.zip,A17-701001_37_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
愛媛県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-17/A17-17_38_GML.zip,A17-17_38.zip,A17-17_38.shp,A17-17_38_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
愛媛県,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-16/A17-16_38_GML.zip,A17-16_38.zip,A17-16_38.shp,A17-16_38_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
愛媛県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-07/A17-070402_38_GML.zip,A17-070402_38_GML.zip,A17-070402_38_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
愛媛県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-05/A17-051001_38_GML.zip,A17-051001_38_GML.zip,A17-051001_38_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
愛媛県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-00/A17-001001_38_GML.zip,A17-001001_38_GML.zip,A17-001001_38_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
愛媛県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-95/A17-951001_38_GML.zip,A17-951001_38_GML.zip,A17-951001_38_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
愛媛県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-90/A17-901001_38_GML.zip,A17-901001_38_GML.zip,A17-901001_38_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
愛媛県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-85/A17-851001_38_GML.zip,A17-851001_38_GML.zip,A17-851001_38_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
愛媛県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-80/A17-801001_38_GML.zip,A17-801001_38_GML.zip,A17-801001_38_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
愛媛県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-75/A17-751001_38_GML.zip,A17-751001_38_GML.zip,A17-751001_38_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
愛媛県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-70/A17-701001_38_GML.zip,A17-701001_38_GML.zip,A17-701001_38_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
高知県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-17/A17-17_39_GML.zip,A17-17_39.zip,A17-17_39.shp,A17-17_39_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
高知県,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-16/A17-16_39_GML.zip,A17-16_39.zip,A17-16_39.shp,A17-16_39_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
高知県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-07/A17-070402_39_GML.zip,A17-070402_39_GML.zip,A17-070402_39_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
高知県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-05/A17-051001_39_GML.zip,A17-051001_39_GML.zip,A17-051001_39_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
高知県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-00/A17-001001_39_GML.zip,A17-001001_39_GML.zip,A17-001001_39_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
高知県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-95/A17-951001_39_GML.zip,A17-951001_39_GML.zip,A17-951001_39_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
高知県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-90/A17-901001_39_GML.zip,A17-901001_39_GML.zip,A17-901001_39_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
高知県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-85/A17-851001_39_GML.zip,A17-851001_39_GML.zip,A17-851001_39_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
高知県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-80/A17-801001_39_GML.zip,A17-801001_39_GML.zip,A17-801001_39_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
高知県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-75/A17-751001_39_GML.zip,A17-751001_39_GML.zip,A17-751001_39_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
高知県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-70/A17-701001_39_GML.zip,A17-701001_39_GML.zip,A17-701001_39_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
福岡県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-17/A17-17_40_GML.zip,A17-17_40.zip,A17-17_40.shp,A17-17_40_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
福岡県,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-16/A17-16_40_GML.zip,A17-16_40.zip,A17-16_40.shp,A17-16_40_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
福岡県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-07/A17-070402_40_GML.zip,A17-070402_40_GML.zip,A17-070402_40_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
福岡県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-05/A17-051001_40_GML.zip,A17-051001_40_GML.zip,A17-051001_40_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
福岡県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-00/A17-001001_40_GML.zip,A17-001001_40_GML.zip,A17-001001_40_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
福岡県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-95/A17-951001_40_GML.zip,A17-951001_40_GML.zip,A17-951001_40_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
福岡県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-90/A17-901001_40_GML.zip,A17-901001_40_GML.zip,A17-901001_40_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
福岡県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-85/A17-851001_40_GML.zip,A17-851001_40_GML.zip,A17-851001_40_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
福岡県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-80/A17-801001_40_GML.zip,A17-801001_40_GML.zip,A17-801001_40_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
福岡県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-75/A17-751001_40_GML.zip,A17-751001_40_GML.zip,A17-751001_40_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
佐賀県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-17/A17-17_41_GML.zip,A17-17_41.zip,A17-17_41.shp,A17-17_41_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
佐賀県,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-16/A17-16_41_GML.zip,A17-16_41.zip,A17-16_41.shp,A17-16_41_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
佐賀県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-07/A17-070402_41_GML.zip,A17-070402_41_GML.zip,A17-070402_41_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
佐賀県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-05/A17-051001_41_GML.zip,A17-051001_41_GML.zip,A17-051001_41_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
佐賀県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-00/A17-001001_41_GML.zip,A17-001001_41_GML.zip,A17-001001_41_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
佐賀県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-95/A17-951001_41_GML.zip,A17-951001_41_GML.zip,A17-951001_41_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
佐賀県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-90/A17-901001_41_GML.zip,A17-901001_41_GML.zip,A17-901001_41_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
佐賀県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-85/A17-851001_41_GML.zip,A17-851001_41_GML.zip,A17-851001_41_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
佐賀県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-80/A17-801001_41_GML.zip,A17-801001_41_GML.zip,A17-801001_41_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
佐賀県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-75/A17-751001_41_GML.zip,A17-751001_41_GML.zip,A17-751001_41_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
佐賀県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-70/A17-701001_41_GML.zip,A17-701001_41_GML.zip,A17-701001_41_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
長崎県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-17/A17-17_42_GML.zip,A17-17_42.zip,A17-17_42.shp,A17-17_42_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
長崎県,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-16/A17-16_42_GML.zip,A17-16_42.zip,A17-16_42.shp,A17-16_42_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
長崎県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-07/A17-070402_42_GML.zip,A17-070402_42_GML.zip,A17-070402_42_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
長崎県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-05/A17-051001_42_GML.zip,A17-051001_42_GML.zip,A17-051001_42_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
長崎県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-00/A17-001001_42_GML.zip,A17-001001_42_GML.zip,A17-001001_42_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
長崎県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-95/A17-951001_42_GML.zip,A17-951001_42_GML.zip,A17-951001_42_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
長崎県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-90/A17-901001_42_GML.zip,A17-901001_42_GML.zip,A17-901001_42_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
長崎県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-85/A17-851001_42_GML.zip,A17-851001_42_GML.zip,A17-851001_42_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
長崎県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-80/A17-801001_42_GML.zip,A17-801001_42_GML.zip,A17-801001_42_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
長崎県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-75/A17-751001_42_GML.zip,A17-751001_42_GML.zip,A17-751001_42_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
長崎県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-70/A17-701001_42_GML.zip,A17-701001_42_GML.zip,A17-701001_42_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
熊本県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-17/A17-17_43_GML.zip,A17-17_43.zip,A17-17_43.shp,A17-17_43_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
熊本県,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-16/A17-16_43_GML.zip,A17-16_43.zip,A17-16_43.shp,A17-16_43_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
熊本県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-07/A17-070402_43_GML.zip,A17-070402_43_GML.zip,A17-070402_43_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
熊本県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-05/A17-051001_43_GML.zip,A17-051001_43_GML.zip,A17-051001_43_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
熊本県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-00/A17-001001_43_GML.zip,A17-001001_43_GML.zip,A17-001001_43_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
熊本県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-95/A17-951001_43_GML.zip,A17-951001_43_GML.zip,A17-951001_43_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
熊本県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-90/A17-901001_43_GML.zip,A17-901001_43_GML.zip,A17-901001_43_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
熊本県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-85/A17-851001_43_GML.zip,A17-851001_43_GML.zip,A17-851001_43_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
熊本県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-80/A17-801001_43_GML.zip,A17-801001_43_GML.zip,A17-801001_43_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
熊本県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-75/A17-751001_43_GML.zip,A17-751001_43_GML.zip,A17-751001_43_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
熊本県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-70/A17-701001_43_GML.zip,A17-701001_43_GML.zip,A17-701001_43_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
大分県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-17/A17-17_44_GML.zip,A17-17_44.zip,A17-17_44.shp,A17-17_44_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
大分県,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-16/A17-16_44_GML.zip,A17-16_44.zip,A17-16_44.shp,A17-16_44_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
大分県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-07/A17-070402_44_GML.zip,A17-070402_44_GML.zip,A17-070402_44_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
大分県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-05/A17-051001_44_GML.zip,A17-051001_44_GML.zip,A17-051001_44_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
大分県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-00/A17-001001_44_GML.zip,A17-001001_44_GML.zip,A17-001001_44_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
大分県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-95/A17-951001_44_GML.zip,A17-951001_44_GML.zip,A17-951001_44_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
大分県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-90/A17-901001_44_GML.zip,A17-901001_44_GML.zip,A17-901001_44_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
大分県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-85/A17-851001_44_GML.zip,A17-851001_44_GML.zip,A17-851001_44_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
大分県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-80/A17-801001_44_GML.zip,A17-801001_44_GML.zip,A17-801001_44_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
大分県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-75/A17-751001_44_GML.zip,A17-751001_44_GML.zip,A17-751001_44_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
大分県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-70/A17-701001_44_GML.zip,A17-701001_44_GML.zip,A17-701001_44_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
宮崎県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-17/A17-17_45_GML.zip,A17-17_45.zip,A17-17_45.shp,A17-17_45_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
宮崎県,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-16/A17-16_45_GML.zip,A17-16_45.zip,A17-16_45.shp,A17-16_45_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
宮崎県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-07/A17-070402_45_GML.zip,A17-070402_45_GML.zip,A17-070402_45_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
