availability,year,url,zip,shp,altdir,source,col,levels,labels,palette,muni_column,muni_type,encoding,qml,epsg,filesize
兵庫県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-95/A19-951001_28_GML.zip,A19-951001_28_GML.zip,A19-951001_28_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
兵庫県 ,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-90/A19-901001_28_GML.zip,A19-901001_28_GML.zip,A19-901001_28_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
兵庫県 ,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-85/A19-851001_28_GML.zip,A19-851001_28_GML.zip,A19-851001_28_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
兵庫県 ,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-80/A19-801001_28_GML.zip,A19-801001_28_GML.zip,A19-801001_28_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
兵庫県 ,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-75/A19-751001_28_GML.zip,A19-751001_28_GML.zip,A19-751001_28_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
兵庫県 ,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-70/A19-701001_28_GML.zip,A19-701001_28_GML.zip,A19-701001_28_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
兵庫県 ,1965,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-65/A19-651001_28_GML.zip,A19-651001_28_GML.zip,A19-651001_28_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
兵庫県 ,1960,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-60/A19-601001_28_GML.zip,A19-601001_28_GML.zip,A19-601001_28_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
兵庫県 ,1955,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-55/A19-551001_28_GML.zip,A19-551001_28_GML.zip,A19-551001_28_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
和歌山県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-17/A19-17_30_GML.zip,A19-17_30_GML.zip,A19-17_30_GML/A19-17_30.shp,,,,,,,,,,A19-2017.qml,,
和歌山県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-07/A19-070402_30_GML.zip,A19-070402_30_GML.zip,A19-070402_30_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
和歌山県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-05/A19-051001_30_GML.zip,A19-051001_30_GML.zip,A19-051001_30_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
和歌山県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-00/A19-001001_30_GML.zip,A19-001001_30_GML.zip,A19-001001_30_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
和歌山県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-95/A19-951001_30_GML.zip,A19-951001_30_GML.zip,A19-951001_30_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
和歌山県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-90/A19-901001_30_GML.zip,A19-901001_30_GML.zip,A19-901001_30_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
和歌山県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-85/A19-851001_30_GML.zip,A19-851001_30_GML.zip,A19-851001_30_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
和歌山県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-80/A19-801001_30_GML.zip,A19-801001_30_GML.zip,A19-801001_30_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
和歌山県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-75/A19-751001_30_GML.zip,A19-751001_30_GML.zip,A19-751001_30_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
和歌山県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-70/A19-701001_30_GML.zip,A19-701001_30_GML.zip,A19-701001_30_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
和歌山県,1965,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-65/A19-651001_30_GML.zip,A19-651001_30_GML.zip,A19-651001_30_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
和歌山県,1960,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-60/A19-601001_30_GML.zip,A19-601001_30_GML.zip,A19-601001_30_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
和歌山県,1955,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-55/A19-551001_30_GML.zip,A19-551001_30_GML.zip,A19-551001_30_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
島根県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-17/A19-17_32_GML.zip,A19-17_32_GML.zip,A19-17_32_GML/A19-17_32.shp,,,,,,,,,,A19-2017.qml,,
島根県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-07/A19-070402_32_GML.zip,A19-070402_32_GML.zip,A19-070402_32_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
島根県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-05/A19-051001_32_GML.zip,A19-051001_32_GML.zip,A19-051001_32_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
島根県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-00/A19-001001_32_GML.zip,A19-001001_32_GML.zip,A19-001001_32_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
島根県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-95/A19-951001_32_GML.zip,A19-951001_32_GML.zip,A19-951001_32_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
島根県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-90/A19-901001_32_GML.zip,A19-901001_32_GML.zip,A19-901001_32_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
島根県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-85/A19-851001_32_GML.zip,A19-851001_32_GML.zip,A19-851001_32_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
島根県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-80/A19-801001_32_GML.zip,A19-801001_32_GML.zip,A19-801001_32_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
島根県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-75/A19-751001_32_GML.zip,A19-751001_32_GML.zip,A19-751001_32_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
島根県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-70/A19-701001_32_GML.zip,A19-701001_32_GML.zip,A19-701001_32_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
島根県,1965,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-65/A19-651001_32_GML.zip,A19-651001_32_GML.zip,A19-651001_32_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
島根県,1960,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-60/A19-601001_32_GML.zip,A19-601001_32_GML.zip,A19-601001_32_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
島根県,1955,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-55/A19-551001_32_GML.zip,A19-551001_32_GML.zip,A19-551001_32_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
島根県,1953,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-53/A19-551001_32_GML.zip,A19-531001_32_GML.zip,A19-531001_32_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
岡山県 ,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-17/A19-17_33_GML.zip,A19-17_33_GML.zip,A19-17_33_GML/A19-17_33.shp,,,,,,,,,,A19-2017.qml,,
岡山県 ,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-07/A19-070402_33_GML.zip,A19-070402_33_GML.zip,A19-070402_33_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
岡山県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-05/A19-051001_33_GML.zip,A19-051001_33_GML.zip,A19-051001_33_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
岡山県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-00/A19-001001_33_GML.zip,A19-001001_33_GML.zip,A19-001001_33_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
岡山県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-95/A19-951001_33_GML.zip,A19-951001_33_GML.zip,A19-951001_33_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
岡山県 ,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-90/A19-901001_33_GML.zip,A19-901001_33_GML.zip,A19-901001_33_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
岡山県 ,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-85/A19-851001_33_GML.zip,A19-851001_33_GML.zip,A19-851001_33_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
岡山県 ,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-80/A19-801001_33_GML.zip,A19-801001_33_GML.zip,A19-801001_33_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
岡山県 ,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-75/A19-751001_33_GML.zip,A19-751001_33_GML.zip,A19-751001_33_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
岡山県 ,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-70/A19-701001_33_GML.zip,A19-701001_33_GML.zip,A19-701001_33_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
岡山県 ,1965,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-65/A19-651001_33_GML.zip,A19-651001_33_GML.zip,A19-651001_33_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
広島県 ,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-17/A19-17_34_GML.zip,A19-17_34_GML.zip,A19-17_34_GML/A19-17_34.shp,,,,,,,,,,A19-2017.qml,,
広島県 ,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-07/A19-070402_34_GML.zip,A19-070402_34_GML.zip,A19-070402_34_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
広島県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-05/A19-051001_34_GML.zip,A19-051001_34_GML.zip,A19-051001_34_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
広島県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-00/A19-001001_34_GML.zip,A19-001001_34_GML.zip,A19-001001_34_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
広島県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-95/A19-951001_34_GML.zip,A19-951001_34_GML.zip,A19-951001_34_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
広島県 ,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-90/A19-901001_34_GML.zip,A19-901001_34_GML.zip,A19-901001_34_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
広島県 ,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-85/A19-851001_34_GML.zip,A19-851001_34_GML.zip,A19-851001_34_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
広島県 ,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-80/A19-801001_34_GML.zip,A19-801001_34_GML.zip,A19-801001_34_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
広島県 ,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-75/A19-751001_34_GML.zip,A19-751001_34_GML.zip,A19-751001_34_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
広島県 ,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-70/A19-701001_34_GML.zip,A19-701001_34_GML.zip,A19-701001_34_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
広島県 ,1965,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-65/A19-651001_34_GML.zip,A19-651001_34_GML.zip,A19-651001_34_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
山口県 ,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-17/A19-17_35_GML.zip,A19-17_35_GML.zip,A19-17_35_GML/A19-17_35.shp,,,,,,,,,,A19-2017.qml,,
山口県 ,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-07/A19-070402_35_GML.zip,A19-070402_35_GML.zip,A19-070402_35_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
山口県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-05/A19-051001_35_GML.zip,A19-051001_35_GML.zip,A19-051001_35_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
山口県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-00/A19-001001_35_GML.zip,A19-001001_35_GML.zip,A19-001001_35_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
山口県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-95/A19-951001_35_GML.zip,A19-951001_35_GML.zip,A19-951001_35_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
山口県 ,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-90/A19-901001_35_GML.zip,A19-901001_35_GML.zip,A19-901001_35_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
山口県 ,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-85/A19-851001_35_GML.zip,A19-851001_35_GML.zip,A19-851001_35_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
山口県 ,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-80/A19-801001_35_GML.zip,A19-801001_35_GML.zip,A19-801001_35_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
山口県 ,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-75/A19-751001_35_GML.zip,A19-751001_35_GML.zip,A19-751001_35_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
山口県 ,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-70/A19-701001_35_GML.zip,A19-701001_35_GML.zip,A19-701001_35_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
山口県 ,1965,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-65/A19-651001_35_GML.zip,A19-651001_35_GML.zip,A19-651001_35_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
山口県 ,1960,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-60/A19-601001_35_GML.zip,A19-601001_35_GML.zip,A19-601001_35_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
山口県 ,1955,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-55/A19-551001_35_GML.zip,A19-551001_35_GML.zip,A19-551001_35_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
徳島県 ,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-17/A19-17_36_GML.zip,A19-17_36_GML.zip,A19-17_36_GML/A19-17_36.shp,,,,,,,,,,A19-2017.qml,,
徳島県 ,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-07/A19-070402_36_GML.zip,A19-070402_36_GML.zip,A19-070402_36_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
徳島県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-05/A19-051001_36_GML.zip,A19-051001_36_GML.zip,A19-051001_36_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
徳島県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-00/A19-001001_36_GML.zip,A19-001001_36_GML.zip,A19-001001_36_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
徳島県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-95/A19-951001_36_GML.zip,A19-951001_36_GML.zip,A19-951001_36_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
徳島県 ,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-90/A19-901001_36_GML.zip,A19-901001_36_GML.zip,A19-901001_36_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
徳島県 ,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-85/A19-851001_36_GML.zip,A19-851001_36_GML.zip,A19-851001_36_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
徳島県 ,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-80/A19-801001_36_GML.zip,A19-801001_36_GML.zip,A19-801001_36_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
徳島県 ,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-75/A19-751001_36_GML.zip,A19-751001_36_GML.zip,A19-751001_36_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
徳島県 ,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-70/A19-701001_36_GML.zip,A19-701001_36_GML.zip,A19-701001_36_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
徳島県 ,1965,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-65/A19-651001_36_GML.zip,A19-651001_36_GML.zip,A19-651001_36_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
徳島県 ,1960,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-60/A19-601001_36_GML.zip,A19-601001_36_GML.zip,A19-601001_36_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
香川県 ,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-17/A19-17_37_GML.zip,A19-17_37_GML.zip,A19-17_37_GML/A19-17_37.shp,,,,,,,,,,A19-2017.qml,,
香川県 ,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-07/A19-070402_37_GML.zip,A19-070402_37_GML.zip,A19-070402_37_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
香川県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-05/A19-051001_37_GML.zip,A19-051001_37_GML.zip,A19-051001_37_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
香川県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-00/A19-001001_37_GML.zip,A19-001001_37_GML.zip,A19-001001_37_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
香川県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-95/A19-951001_37_GML.zip,A19-951001_37_GML.zip,A19-951001_37_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
香川県 ,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-90/A19-901001_37_GML.zip,A19-901001_37_GML.zip,A19-901001_37_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
香川県 ,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-85/A19-851001_37_GML.zip,A19-851001_37_GML.zip,A19-851001_37_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
香川県 ,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-80/A19-801001_37_GML.zip,A19-801001_37_GML.zip,A19-801001_37_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
香川県 ,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-75/A19-751001_37_GML.zip,A19-751001_37_GML.zip,A19-751001_37_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
香川県 ,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-70/A19-701001_37_GML.zip,A19-701001_37_GML.zip,A19-701001_37_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
香川県 ,1965,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-65/A19-651001_37_GML.zip,A19-651001_37_GML.zip,A19-651001_37_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
香川県 ,1960,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-60/A19-601001_37_GML.zip,A19-601001_37_GML.zip,A19-601001_37_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
愛媛県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-17/A19-17_38_GML.zip,A19-17_38_GML.zip,A19-17_38_GML/A19-17_38.shp,,,,,,,,,,A19-2017.qml,,
愛媛県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-07/A19-070402_38_GML.zip,A19-070402_38_GML.zip,A19-070402_38_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
愛媛県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-05/A19-051001_38_GML.zip,A19-051001_38_GML.zip,A19-051001_38_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
愛媛県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-00/A19-001001_38_GML.zip,A19-001001_38_GML.zip,A19-001001_38_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
愛媛県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-95/A19-951001_38_GML.zip,A19-951001_38_GML.zip,A19-951001_38_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
愛媛県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-90/A19-901001_38_GML.zip,A19-901001_38_GML.zip,A19-901001_38_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
愛媛県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-85/A19-851001_38_GML.zip,A19-851001_38_GML.zip,A19-851001_38_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
愛媛県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-80/A19-801001_38_GML.zip,A19-801001_38_GML.zip,A19-801001_38_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
愛媛県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-75/A19-751001_38_GML.zip,A19-751001_38_GML.zip,A19-751001_38_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
愛媛県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-70/A19-701001_38_GML.zip,A19-701001_38_GML.zip,A19-701001_38_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
愛媛県,1965,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-65/A19-651001_38_GML.zip,A19-651001_38_GML.zip,A19-651001_38_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
愛媛県,1960,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-60/A19-601001_38_GML.zip,A19-601001_38_GML.zip,A19-601001_38_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
愛媛県,1955,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-55/A19-551001_38_GML.zip,A19-551001_38_GML.zip,A19-551001_38_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
高知県 ,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-17/A19-17_39_GML.zip,A19-17_39_GML.zip,A19-17_39_GML/A19-17_39.shp,,,,,,,,,,A19-2017.qml,,
高知県 ,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-07/A19-070402_39_GML.zip,A19-070402_39_GML.zip,A19-070402_39_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
高知県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-05/A19-051001_39_GML.zip,A19-051001_39_GML.zip,A19-051001_39_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
高知県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-00/A19-001001_39_GML.zip,A19-001001_39_GML.zip,A19-001001_39_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
高知県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-95/A19-951001_39_GML.zip,A19-951001_39_GML.zip,A19-951001_39_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
高知県 ,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-90/A19-901001_39_GML.zip,A19-901001_39_GML.zip,A19-901001_39_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
高知県 ,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-85/A19-851001_39_GML.zip,A19-851001_39_GML.zip,A19-851001_39_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
高知県 ,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-80/A19-801001_39_GML.zip,A19-801001_39_GML.zip,A19-801001_39_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
高知県 ,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-75/A19-751001_39_GML.zip,A19-751001_39_GML.zip,A19-751001_39_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
高知県 ,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-70/A19-701001_39_GML.zip,A19-701001_39_GML.zip,A19-701001_39_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
高知県 ,1965,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-65/A19-651001_39_GML.zip,A19-651001_39_GML.zip,A19-651001_39_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
高知県 ,1960,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-60/A19-601001_39_GML.zip,A19-601001_39_GML.zip,A19-601001_39_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
高知県 ,1955,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-55/A19-551001_39_GML.zip,A19-551001_39_GML.zip,A19-551001_39_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
福岡県 ,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-17/A19-17_40_GML.zip,A19-17_40_GML.zip,A19-17_40_GML/A19-17_40.shp,,,,,,,,,,A19-2017.qml,,
福岡県 ,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-07/A19-070402_40_GML.zip,A19-070402_40_GML.zip,A19-070402_40_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
